"Layer","Domain","AccountName","AccountGroup","ActiveDirectoryRights","ObjectRights","ObjectDN","ObjectOwner","ObjectClassCategory","IdentitySID","ObjectSID"
"1","USON.LOCAL","USON\john.admin","USON\USON IT ADMIN","ReadProperty, WriteProperty","Self-Membership","CN=Organization Management,OU=Microsoft Exchange Security Groups,DC=USON,DC=LOCAL","USON\Domain Admins","Group","S-1-5-21-2571279217-2041782082-3149958405-4122","S-1-5-21-2571279217-2041782082-3149958405-3776"
"1","USON.LOCAL","USON\john.admin","USON\USON IT ADMIN","ReadProperty, WriteProperty","Self-Membership","CN=Laleen Shah,OU=SPECIAL,OU=OMS,DC=USON,DC=LOCAL","USON\Domain Admins","User","S-1-5-21-2571279217-2041782082-3149958405-4122","S-1-5-21-2571279217-2041782082-3149958405-5373"
"1","USON.LOCAL","USON\john.admin","USON\USON IT ADMIN","ReadProperty, WriteProperty","Self-Membership","CN=Exchange Windows Permissions,OU=Microsoft Exchange Security Groups,DC=USON,DC=LOCAL","USON\Domain Admins","Group","S-1-5-21-2571279217-2041782082-3149958405-4122","S-1-5-21-2571279217-2041782082-3149958405-3790"
"1","USON.LOCAL","USON\john.admin","USON\USON IT ADMIN","ReadProperty, WriteProperty","Self-Membership","CN=Exchange Trusted Subsystem,OU=Microsoft Exchange Security Groups,DC=USON,DC=LOCAL","USON\Domain Admins","Group","S-1-5-21-2571279217-2041782082-3149958405-4122","S-1-5-21-2571279217-2041782082-3149958405-3788"
"1","USON.LOCAL","USON\john.admin","USON\USON IT ADMIN","ReadProperty, WriteProperty","Self-Membership","CN=Exchange Enterprise Servers,CN=Users,DC=USON,DC=LOCAL","USON\Domain Admins","Group","S-1-5-21-2571279217-2041782082-3149958405-4122","S-1-5-21-2571279217-2041782082-3149958405-1113"
"1","USON.LOCAL","USON\john.admin","USON\USON IT ADMIN","ReadProperty, WriteProperty","Self-Membership","CN=Eddie Tajima,OU=SPECIAL,OU=OMS,DC=USON,DC=LOCAL","USON\Domain Admins","User","S-1-5-21-2571279217-2041782082-3149958405-4122","S-1-5-21-2571279217-2041782082-3149958405-4132"
"1","USON.LOCAL","USON\john.admin","USON\USON IT ADMIN","GenericAll","All","DC=USON,DC=LOCAL","BUILTIN\Administrators","Domain","S-1-5-21-2571279217-2041782082-3149958405-4122","S-1-5-21-2571279217-2041782082-3149958405"
"1","USON.LOCAL","USON\john.admin","USON\USON IT ADMIN","GenericAll","All","CN=USON AD RESET & UNLOCK PASSWORD,OU=SECURITY GROUPS,OU=USON,DC=USON,DC=LOCAL","USON\Domain Admins","Group","S-1-5-21-2571279217-2041782082-3149958405-4122","S-1-5-21-2571279217-2041782082-3149958405-5384"
"1","USON.LOCAL","USON\john.admin","USON\USON IT ADMIN","GenericAll","All","CN=USON AD ADMIN ONLY,OU=SECURITY GROUPS,OU=USON,DC=USON,DC=LOCAL","USON\Domain Admins","Group","S-1-5-21-2571279217-2041782082-3149958405-4122","S-1-5-21-2571279217-2041782082-3149958405-5293"
"1","USON.LOCAL","USON\john.admin","USON\USON IT ADMIN","GenericAll","All","CN=Shelley Ray,OU=SPECIAL,OU=OMS,DC=USON,DC=LOCAL","USON\Domain Admins","User","S-1-5-21-2571279217-2041782082-3149958405-4122","S-1-5-21-2571279217-2041782082-3149958405-3891"
"1","USON.LOCAL","USON\john.admin","USON\USON IT ADMIN","GenericAll","All","CN=S-1-5-9,CN=ForeignSecurityPrincipals,DC=USON,DC=LOCAL","USON\Domain Admins","top foreignSecurityPrincipal ","S-1-5-21-2571279217-2041782082-3149958405-4122","S-1-5-9"
"1","USON.LOCAL","USON\john.admin","USON\USON IT ADMIN","GenericAll","All","CN=Organization Management,OU=Microsoft Exchange Security Groups,DC=USON,DC=LOCAL","USON\Domain Admins","Group","S-1-5-21-2571279217-2041782082-3149958405-4122","S-1-5-21-2571279217-2041782082-3149958405-3776"
"1","USON.LOCAL","USON\john.admin","USON\USON IT ADMIN","GenericAll","All","CN=Laleen Shah,OU=SPECIAL,OU=OMS,DC=USON,DC=LOCAL","USON\Domain Admins","User","S-1-5-21-2571279217-2041782082-3149958405-4122","S-1-5-21-2571279217-2041782082-3149958405-5373"
"1","USON.LOCAL","USON\john.admin","USON\USON IT ADMIN","GenericAll","All","CN=Exchange Windows Permissions,OU=Microsoft Exchange Security Groups,DC=USON,DC=LOCAL","USON\Domain Admins","Group","S-1-5-21-2571279217-2041782082-3149958405-4122","S-1-5-21-2571279217-2041782082-3149958405-3790"
"1","USON.LOCAL","USON\john.admin","USON\USON IT ADMIN","GenericAll","All","CN=Exchange Trusted Subsystem,OU=Microsoft Exchange Security Groups,DC=USON,DC=LOCAL","USON\Domain Admins","Group","S-1-5-21-2571279217-2041782082-3149958405-4122","S-1-5-21-2571279217-2041782082-3149958405-3788"
"1","USON.LOCAL","USON\john.admin","USON\USON IT ADMIN","GenericAll","All","CN=Exchange Enterprise Servers,CN=Users,DC=USON,DC=LOCAL","USON\Domain Admins","Group","S-1-5-21-2571279217-2041782082-3149958405-4122","S-1-5-21-2571279217-2041782082-3149958405-1113"
"1","USON.LOCAL","USON\john.admin","USON\USON IT ADMIN","GenericAll","All","CN=Eddie Tajima,OU=SPECIAL,OU=OMS,DC=USON,DC=LOCAL","USON\Domain Admins","User","S-1-5-21-2571279217-2041782082-3149958405-4122","S-1-5-21-2571279217-2041782082-3149958405-4132"
"1","USON.LOCAL","USON\john.admin","USON\Organization Management","GenericAll","ms-Exch-Dynamic-Distribution-List","DC=USON,DC=LOCAL","BUILTIN\Administrators","Domain","S-1-5-21-2571279217-2041782082-3149958405-3776","S-1-5-21-2571279217-2041782082-3149958405"
"1","USON.LOCAL","USON\john.admin","USON\Organization Management","GenericAll","ms-Exch-Dynamic-Distribution-List","CN=USON IT ADMIN,OU=SECURITY GROUPS,OU=USON,DC=USON,DC=LOCAL","USON\Domain Admins","Group","S-1-5-21-2571279217-2041782082-3149958405-3776","S-1-5-21-2571279217-2041782082-3149958405-4122"
"1","USON.LOCAL","USON\john.admin","USON\Organization Management","GenericAll","ms-Exch-Dynamic-Distribution-List","CN=USON AD RESET & UNLOCK PASSWORD,OU=SECURITY GROUPS,OU=USON,DC=USON,DC=LOCAL","USON\Domain Admins","Group","S-1-5-21-2571279217-2041782082-3149958405-3776","S-1-5-21-2571279217-2041782082-3149958405-5384"
"1","USON.LOCAL","USON\john.admin","USON\Organization Management","GenericAll","ms-Exch-Dynamic-Distribution-List","CN=USON AD ADMIN ONLY,OU=SECURITY GROUPS,OU=USON,DC=USON,DC=LOCAL","USON\Domain Admins","Group","S-1-5-21-2571279217-2041782082-3149958405-3776","S-1-5-21-2571279217-2041782082-3149958405-5293"
